"entity_name","entity_regno","entity_regdate","vatid","capital","entity_contact_type","entity_contact","entity_contact_address","entity_contact_address_city","entity_contact_address_country","entity_contact_address_zip","entity_contact_delivery_person","entity_contact_delivery_email","entity_contact_delivery_phone","entity_contact_note"
"TopCoin Management OÜ",14724351,"15.05.2019","",12000,"phone","+372 8803578","","","","","","","",""
"Topfinity OÜ",14763807,"17.07.2019","",2500,"address","","Roosikrantsi tn 2-1084","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Topfinity OÜ",14763807,"17.07.2019","",2500,"ariregistriaddres","","Roosikrantsi tn 2-1084","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Topfinity OÜ",14763807,"17.07.2019","",2500,"email","1084@000.ee","","","","","","","",""
"Topfinity OÜ",14763807,"17.07.2019","",2500,"notificationemail","Fredrika@artndeco.world","","","","","","","",""
"TR3ZORDIGITAL OÜ",16091660,"05.11.2020","","2500 EUR","address","","Roosikrantsi tn 2-1031","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"TR3ZORDIGITAL OÜ",16091660,"05.11.2020","","2500 EUR","ariregistriaddres","","Roosikrantsi tn 2-1031","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"TR3ZORDIGITAL OÜ",16091660,"05.11.2020","","2500 EUR","email","office@tr3zor.io","","","","","","","",""
"TR3ZORDIGITAL OÜ",16091660,"05.11.2020","","2500 EUR","notificationemail","teyfik.karaboga@mail.ch","","","","","","","",""
"Trade IT hub OÜ",12814831,"12.03.2015","EE101956723",2500,"address","","Roosikrantsi tn 2-273","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Trade IT hub OÜ",12814831,"12.03.2015","EE101956723",2500,"ariregistriaddres","","Roosikrantsi tn 2-273","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Trade IT hub OÜ",12814831,"12.03.2015","EE101956723",2500,"email","tony@lynx.net.uk","","","","","","","",""
"Trade IT hub OÜ",12814831,"12.03.2015","EE101956723",2500,"notificationemail","tony@lynx.net.uk","","","","","","","",""
"TranzLey OÜ",14818454,"03.10.2019","",2500,"address","","Roosikrantsi tn 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"TranzLey OÜ",14818454,"03.10.2019","",2500,"ariregistriaddres","","Roosikrantsi tn 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"TranzLey OÜ",14818454,"03.10.2019","",2500,"email","tranzley@000.ee","","","","","","","",""
"TranzLey OÜ",14818454,"03.10.2019","",2500,"notificationemail","tomasz.bracki@dziesiatka.pl","","","","","","","",""
"TreonX OÜ",14463531,"05.04.2018","",2500,"address","","","","","","","","",""
"TreonX OÜ",14463531,"05.04.2018","",2500,"ariregistriaddres","","","","","","","","",""
"TreonX OÜ",14463531,"05.04.2018","",2500,"email","TreonX OÜ","","","","","","","",""
"TreonX OÜ",14463531,"05.04.2018","",2500,"notificationemail","kkhorshid@yalllo.com","","","","","","","",""
"Tribal Sensation OÜ",12437328,"12.03.2013","EE102330830","2500 EUR","address","","Roosikrantsi tn 2-77","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Tribal Sensation OÜ",12437328,"12.03.2013","EE102330830","2500 EUR","ariregistriaddres","","Roosikrantsi tn 2-77","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Tribal Sensation OÜ",12437328,"12.03.2013","EE102330830","2500 EUR","email","wisoroy@gmail.com","","","","","","","",""
"Tribal Sensation OÜ",12437328,"12.03.2013","EE102330830","2500 EUR","notificationemail","admin@tribalsensation.com","","","","","","","",""
"Trigen Estonia OÜ",16434137,"02.02.2022","","2500 EUR","address","","Kaarli pst 1 // Roosikrantsi tn 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Trigen Estonia OÜ",16434137,"02.02.2022","","2500 EUR","ariregistriaddres","","Kaarli pst 1 // Roosikrantsi tn 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Trigen Estonia OÜ",16434137,"02.02.2022","","2500 EUR","email","wisoroy@gmail.com","","","","","","","",""
"Trigen Estonia OÜ",16434137,"02.02.2022","","2500 EUR","notificationemail","barcikowski.przemyslaw@gmail.com","","","","","","","",""
"Triplebow OÜ",14844049,"07.11.2019","",0,"address","","Parda tn 8-Office 46","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10151,"","","",""
"Triplebow OÜ",14844049,"07.11.2019","",0,"ariregistriaddres","","","","","","","","",""
"Triplebow OÜ",14844049,"07.11.2019","",0,"email","buhkonsult@neti.ee","","","","","","","",""
"Triplebow OÜ",14844049,"07.11.2019","",0,"notificationemail","clydewolpe1961@gmail.com","","","","","","","",""
"Triplebow OÜ",14844049,"07.11.2019","",0,"phone","+372 6273770","","","","","","","",""
"TripleCom OÜ",11087694,"03.12.2004","EE100950885",2556,"address","","Roosikrantsi tn 2-192","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"TripleCom OÜ",11087694,"03.12.2004","EE100950885",2556,"ariregistriaddres","","Roosikrantsi tn 2-192","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"TripleCom OÜ",11087694,"03.12.2004","EE100950885",2556,"email","TripleComou@gmail.com","","","","","","","",""
"TripleCom OÜ",11087694,"03.12.2004","EE100950885",2556,"notificationemail","triplecomou@gmail.com","","","","","","","",""
"tsgloBaltic OÜ",12667519,"28.05.2014","EE102138760",2500,"address","","Roosikrantsi tn 2-82","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"tsgloBaltic OÜ",12667519,"28.05.2014","EE102138760",2500,"ariregistriaddres","","Roosikrantsi tn 2-82","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"tsgloBaltic OÜ",12667519,"28.05.2014","EE102138760",2500,"email","budrich@tsglobal.de","","","","","","","",""
"tsgloBaltic OÜ",12667519,"28.05.2014","EE102138760",2500,"notificationemail","eva.avetisyan@tsglobal.de","","","","","","","",""
"TTM Trading OÜ",14755340,"04.07.2019","",2500,"email","TTM Trading OÜ","","","","","","","",""
"TTM Trading OÜ",14755340,"04.07.2019","",2500,"notificationemail","corporate@speedycs.com","","","","","","","",""
"UbinerGlobal OÜ",14905986,"06.02.2020","",2500,"ariregistriaddres","","","","","","","","",""
"UbinerGlobal OÜ",14905986,"06.02.2020","",2500,"email","UbinerGlobal OÜ","","","","","","","",""
"UbinerGlobal OÜ",14905986,"06.02.2020","",2500,"notificationemail","contact@chakwon.com","","","","","","","",""
"UCC ICO OÜ",14537732,"02.08.2018","",2500,"ariregistriaddres","","","","","","","","",""
"UCC ICO OÜ",14537732,"02.08.2018","",2500,"email","UCC ICO OÜ","","","","","","","",""
"UCC ICO OÜ",14537732,"02.08.2018","",2500,"notificationemail","andrej91@mail.ru","","","","","","","",""
"Uniquetour Events OÜ",14051142,"17.05.2016","",0,"address","","Roosikrantsi tn 2-83","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Uniquetour Events OÜ",14051142,"17.05.2016","",0,"ariregistriaddres","","","","","","","","",""
"Uniquetour Events OÜ",14051142,"17.05.2016","",0,"email","alberto@unique-events.eu","","","","","","","",""
"Uniquetour Events OÜ",14051142,"17.05.2016","",0,"notificationemail","alberto@unique-events.eu","","","","","","","",""
"University of Applied Management International OÜ",14734579,"31.05.2019","",2500,"address","","Roosikrantsi tn 2-1027","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"University of Applied Management International OÜ",14734579,"31.05.2019","",2500,"ariregistriaddres","","Roosikrantsi tn 2-1027","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"University of Applied Management International OÜ",14734579,"31.05.2019","",2500,"delivery","","Žitná 562/10","Praha 2","CZ","120 00","PARKER & HILL INC. Mr. Peter Karas","","00420 720 032 350",""
"University of Applied Management International OÜ",14734579,"31.05.2019","",2500,"email","pp@psychometry.cz","","","","","","","",""
"University of Applied Management International OÜ",14734579,"31.05.2019","",2500,"notificationemail","support@parkerhill.cz","","","","","","","",""
"Unmanned Systems OÜ",12766345,"09.12.2014","","2500 EUR","ariregistriaddres","","","","","","","","",""
"Unmanned Systems OÜ",12766345,"09.12.2014","","2500 EUR","email","Unmanned Systems OÜ","","","","","","","",""
"Unmanned Systems OÜ",12766345,"09.12.2014","","2500 EUR","notificationemail","nicholas.zylberglajt@eustartupservices.eu","","","","","","","",""
"UNORDINARY OÜ",16046636,"08.09.2020","",2500,"address","","Männimäe/1","Pudisoo küla, Kuusalu vald, Harju maakond","EE",74626,"","","",""
"UNORDINARY OÜ",16046636,"08.09.2020","",2500,"ariregistriaddres","","Männimäe/1","Pudisoo küla, Kuusalu vald, Harju maakond","EE",74626,"","","",""
"UNORDINARY OÜ",16046636,"08.09.2020","",2500,"email","contact@unrdnry.com","","","","","","","",""
"UNORDINARY OÜ",16046636,"08.09.2020","",2500,"phone","+32 485625794","","","","","","","",""
"Upmarkets OÜ",14661260,"13.02.2019","",25000,"address","","Raekoja plats 20","Tartu, Tartu, Tartumaa","EE",51004,"","","",""
"Upmarkets OÜ",14661260,"13.02.2019","",25000,"ariregistriaddres","","Raekoja plats 20","Tartu linn","EE",51004,"","","",""
"Upmarkets OÜ",14661260,"13.02.2019","",25000,"email","hobolainen@msn.com","","","","","","","",""
"Upmarkets OÜ",14661260,"13.02.2019","",25000,"notificationemail","f@lawact.ee","","","","","","","",""
"Uprose Finmart OÜ",14463979,"05.04.2018","",2500,"email","488k@000.ee","","","","","","","",""
"UrbanHill OÜ",14763776,"17.07.2019","EE102216187","2500 EUR","address","","Roosikrantsi tn 2-1082","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"UrbanHill OÜ",14763776,"17.07.2019","EE102216187","2500 EUR","ariregistriaddres","","Roosikrantsi tn 2-1082","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"UrbanHill OÜ",14763776,"17.07.2019","EE102216187","2500 EUR","email","info@totodon.com","","","","","","","",""
"UrbanHill OÜ",14763776,"17.07.2019","EE102216187","2500 EUR","notificationemail","david.engelmaier@totodon.com","","","","","","","",""
"Utorg OÜ",14786273,"21.08.2019","EE102365025",100000,"address","","Roosikrantsi tn 2-1068","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Utorg OÜ",14786273,"21.08.2019","EE102365025",100000,"ariregistriaddres","","Roosikrantsi tn 2-1068","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Utorg OÜ",14786273,"21.08.2019","EE102365025",100000,"email","aleksandrtshailo@utorg.pro","","","","","","","",""
"Utorg OÜ",14786273,"21.08.2019","EE102365025",100000,"notificationemail","artembarannyk@hotmail.com","","","","","","","",""
"Utorg OÜ",14786273,"21.08.2019","EE102365025",100000,"web","www.utorg.io","","","","","","","",""
"V Crowd OÜ",14691605,"28.03.2019","",2500,"ariregistriaddres","","","","","","","","",""
"V Crowd OÜ",14691605,"28.03.2019","",2500,"email","710K@000.ee","","","","","","","",""
"V Crowd OÜ",14691605,"28.03.2019","",2500,"notificationemail","Anthony@verticalgain.com","","","","","","","",""
"Valaji Corporation OÜ",16328808,"29.09.2021","","2500 EUR","ariregistriaddres","","","","","","","","",""
"Valaji Corporation OÜ",16328808,"29.09.2021","","2500 EUR","notificationemail","valajimasala@gmail.com","","","","","","","",""
"Valhall Trade OÜ",12678948,"20.06.2014","EE101737638",2500,"address","","Roosikrantsi tn 2-70k","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Valhall Trade OÜ",12678948,"20.06.2014","EE101737638",2500,"ariregistriaddres","","Roosikrantsi tn 2-70k","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Valhall Trade OÜ",12678948,"20.06.2014","EE101737638",2500,"email","valhalltrade.eesti@yahoo.com","","","","","","","",""
"Valhall Trade OÜ",12678948,"20.06.2014","EE101737638",2500,"notificationemail","valhall.trade@gmail.com","","","","","","","",""
"ValleyCom OÜ",14759608,"10.07.2019","EE102277126",2500,"address","","Roosikrantsi tn 2-1058","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"ValleyCom OÜ",14759608,"10.07.2019","EE102277126",2500,"ariregistriaddres","","Roosikrantsi tn 2-1058","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"ValleyCom OÜ",14759608,"10.07.2019","EE102277126",2500,"email","1058@000.ee","","","","","","","",""
"ValleyCom OÜ",14759608,"10.07.2019","EE102277126",2500,"notificationemail","l.poulsen@intek-hamburg.de","","","","","","","",""
"ValleyWater OÜ",14454147,"22.03.2018","","2500 EUR","ariregistriaddres","","","","","","","","",""
"ValleyWater OÜ",14454147,"22.03.2018","","2500 EUR","email","","","","","","","","",""
"ValleyWater OÜ",14454147,"22.03.2018","","2500 EUR","notificationemail","joey@helvexim.ch","","","","","","","",""
"Vatachi Management OÜ",14695201,"02.04.2019","",2500,"email","Vatachi Management OÜ","","","","","","","",""
"Veron Intl OÜ",14755334,"04.07.2019","",2500,"ariregistriaddres","","","","","","","","",""
"Veron Intl OÜ",14755334,"04.07.2019","",2500,"delivery","","6F Construction Center 711 Uonju-ro Gangnam-gu","Seoul","KR","06050","Jun Seok Kim (Joowon Law Firm)","junschool@naver.com","+82 109 265 3981",""
"Veron Intl OÜ",14755334,"04.07.2019","",2500,"email","Veron Intl OÜ","","","","","","","",""
"Veron Intl OÜ",14755334,"04.07.2019","",2500,"notificationemail","junschool@naver.com","","","","","","","",""
"Verticalchange OÜ",14691611,"28.03.2019","EE102248650",2500,"ariregistriaddres","","","","","","","","",""
"Verticalchange OÜ",14691611,"28.03.2019","EE102248650",2500,"email","694K@000.ee","","","","","","","",""
"Verticalchange OÜ",14691611,"28.03.2019","EE102248650",2500,"notificationemail","Anthony@verticalgain.com","","","","","","","",""
"Via Medica OÜ",16191901,"25.03.2021","",2500,"ariregistriaddres","","","","","","","","",""
"Via Medica OÜ",16191901,"25.03.2021","",2500,"email","Via Medica OÜ","","","","","","","",""
"Via Medica OÜ",16191901,"25.03.2021","",2500,"notificationemail","support@parkerhill.cz","","","","","","","",""
"VILENGY EUROPE OÜ",14843794,"07.11.2019","EE102219304",2500,"address","","Roosikrantsi tn 2-1203","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"VILENGY EUROPE OÜ",14843794,"07.11.2019","EE102219304",2500,"ariregistriaddres","","Roosikrantsi tn 2-1203","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"VILENGY EUROPE OÜ",14843794,"07.11.2019","EE102219304",2500,"email","ea@infobank.eu","","","","","","","",""
"VILENGY EUROPE OÜ",14843794,"07.11.2019","EE102219304",2500,"notificationemail","ea@infobank.eu","","","","","","","",""
"Vindigo Systems OÜ",14784100,"16.08.2019","",2500,"ariregistriaddres","","","","","","","","",""
"Vindigo Systems OÜ",14784100,"16.08.2019","",2500,"email","Vindigo Systems OÜ","","","","","","","",""
"Vindigo Systems OÜ",14784100,"16.08.2019","",2500,"notificationemail","Stefan@clearsky-network.com","","","","","","","",""
"Vintest Watches OÜ",14736348,"04.06.2019","EE102216459",2500,"ariregistriaddres","","Roosikrantsi tn 2-1032","Saue vald","EE",76505,"","","",""
"Vintest Watches OÜ",14736348,"04.06.2019","EE102216459",2500,"email","antoinerauis@gmail.com","","","","","","","",""
"Vintest Watches OÜ",14736348,"04.06.2019","EE102216459",2500,"notificationemail","antoinerauis@gmail.com","","","","","","","",""
"Viral Estonia OÜ",14803470,"13.09.2019","EE102224072","2500 EUR","address","","Roosikrantsi tn 2-1044","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Viral Estonia OÜ",14803470,"13.09.2019","EE102224072","2500 EUR","ariregistriaddres","","Roosikrantsi tn 2-1044","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Viral Estonia OÜ",14803470,"13.09.2019","EE102224072","2500 EUR","email","legal@21viral.com","","","","","","","",""
"Viral Estonia OÜ",14803470,"13.09.2019","EE102224072","2500 EUR","notificationemail","sari.aitokallio@21viral.com","","","","","","","",""
"Virarosi OÜ",14846249,"11.11.2019","",100000,"address","","Pärnu mnt 139d","Kesklinna linnaosa, Tallinn, Harju maakond","EE",11317,"","","",""
"Virarosi OÜ",14846249,"11.11.2019","",100000,"ariregistriaddres","","Pärnu mnt 139d","Kesklinna linnaosa, Tallinn, Harju maakond","EE",11317,"","","",""
"Virarosi OÜ",14846249,"11.11.2019","",100000,"email","reception@virarosi.com","","","","","","","",""
"Virtual Trading Services OÜ",14925960,"02.03.2020","",2500,"address","","Kaarli pst 1 // Roosikrantsi tn 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Virtual Trading Services OÜ",14925960,"02.03.2020","",2500,"ariregistriaddres","","Kaarli pst 1 // Roosikrantsi tn 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Virtual Trading Services OÜ",14925960,"02.03.2020","",2500,"email","1086@000.ee","","","","","","","",""
"Virtual Trading Services OÜ",14925960,"02.03.2020","",2500,"notificationemail","support@parkerhill.cz","","","","","","","",""
"VIV OÜ",16469302,"29.03.2022","","2500 EUR","address","","Kaarli pst 1 // Roosikrantsi tn 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"VIV OÜ",16469302,"29.03.2022","","2500 EUR","ariregistriaddres","","Kaarli pst 1 // Roosikrantsi tn 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"VIV OÜ",16469302,"29.03.2022","","2500 EUR","email","1244@000.ee","","","","","","","",""
"VIV OÜ",16469302,"29.03.2022","","2500 EUR","notificationemail","haoshi@viv.com","","","","","","","",""
"Vivaro Quadra OÜ",14603707,"09.11.2018","EE102171099",12000,"address","","Laki tn 30","Mustamäe linnaosa, Tallinn, Harju maakond","EE",12915,"","","",""
"Vivaro Quadra OÜ",14603707,"09.11.2018","EE102171099",12000,"ariregistriaddres","","Laki tn 30","Mustamäe linnaosa, Tallinn, Harju maakond","EE",12915,"","","",""
"Vivaro Quadra OÜ",14603707,"09.11.2018","EE102171099",12000,"email","vivaroquadra@gmail.com","","","","","","","",""
"Vivaro Quadra OÜ",14603707,"09.11.2018","EE102171099",12000,"notificationemail","legal@fndp-center.com","","","","","","","",""
"Vivaro Quadra OÜ",14603707,"09.11.2018","EE102171099",12000,"phone","+372 6991401","","","","","","","",""
"VNAuto Distribution OÜ",14832282,"23.10.2019","","2500 EUR","email","contact@vvsclothes.com","","","","","","","",""
"VNAuto Distribution OÜ",14832282,"23.10.2019","","2500 EUR","phone","+33 785705678","","","","","","","",""
"Vpos OÜ",12177933,"18.10.2011","EE101496322",2500,"address","","Narva mnt 5-58","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10151,"","","",""
"Vpos OÜ",12177933,"18.10.2011","EE101496322",2500,"ariregistriaddres","","Narva mnt 5-58","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10151,"","","",""
"Vpos OÜ",12177933,"18.10.2011","EE101496322",2500,"email","jari.heikkinen@modirum.com","","","","","","","",""
